FS_PERM_SEC_ID,FF_MKT_VAL_CURR,DATE,FF_FPNC,FF_SALES,FF_OPER_EXP_TOT,FF_CASH_ST,FF_CASH_ONLY,FF_INVEN,FF_ASSETS_CURR,FF_INTANG,FF_ASSETS,FF_LIABS_CURR,FF_DEBT_ST,FF_PAY_ACCT,FF_DEBT_LT,FF_COM_EQ,FF_DEBT,FF_SHLDRS_EQ,FF_WKCAP_CHG,FF_DIV_CF,FF_BPS,FF_COM_SHS_OUT,FF_PPE_NET,FF_RECEIV_ST,FF_DIV_PAY_OUT_PS,FF_AMORT_CF,FF_COM_EQ_RETAIN_EARN,FF_DEP_EXP,FF_GW,FF_PENS_EXP_NPP_NET,FF_DEBT_ST_NOTES_PAY,FF_DIV_COM_CF,FF_DEBT_LT_REDUCT_CF,FF_COGS_XDEP,FF_DEP_AMORT_EXP,FF_RD_EXP,FF_COGS,FF_INT_EXP_NET,FF_NET_INC,FF_LIABS,FF_OPER_CF,FF_CAPEX,FF_EBITDA_OPER,FF_SGA,FF_EBIT_OPER,FF_WKCAP
LX40XD-S-US,,20101231,201012,946.720275,881.418964,101.699242,,26.534014,211.232916,86.475708,638.680968,176.694327,132.646478,8.551003,88.671855,370.993824,221.318333,370.993824,-7.006154,0,10.49839,35.33816,322.001301,74.352883,,1.422251,169.979344,13.613922,0,,18.646473,0,26.816554,820.954631,15.036173,0.638899,835.990804,7.910006,58.279969,267.687144,68.637993,89.926649,80.33748,45.42816,65.30131,34.538589
RMDSR5-S-US,,20101231,201012,0.84112,1.734804,0.002057,0.002057,0,0.021456,0,0.111468,6.791762,5.807866,0.983896,0,-6.680319,5.807866,-6.680294,0.155197,0,-6.14549,1.08702874,0.088966,0,0,0.037195,-63.697355,0.072635,0,,,0,0,0.430824,0.10983,0,0.540654,0.027147,-0.920831,6.791762,-0.635804,0,-0.78385,1.19415,-0.89368,-6.770306
JVHVJK-S-US,2754.61,20101231,201012,0,0,0,0,0,,0,1787.568,,0,,0,1785.462,0,1785.462,-2.992,151.359,17.00654,104.986799,0,1.277,,0,,0,0,,,151.359,0,,0,,,0,134.158,0.458,151.359,0,0,,0,
KYGLBJ-S-US,,20100131,201001,0.130169,0.785538,0.002502,0.002502,0,0.078697,0,0.576866,0.601304,0.244338,0.268946,0,-0.024438,0.244338,-0.024438,-0.048816,0,-0.02016,1.21249157,0.498169,0.076195,0,0,-4.833163,0.059302,0,,,0,0,0.150428,0.059302,0,0.20973,0.01769,-0.823059,0.601304,-0.401073,0.044066,-0.59607,0.567317,-0.65537,-0.522607
HTN1KJ-S-US,,20101231,201012,8.917,9.724,,,,,0,171.022,,15.868,,17,10.73,32.868,13.899,0.234,0.163,6.70625,1.6,0.33,,0,,-6.369,,0,,,0,6.206,,0.096,,,0.712,-0.807,157.123,1.872,0.017,,,,
V2NTGR-S-US,9.39757,20101231,201012,0.317418,0.45933,0.002714,0.002714,0,0.057618,0,0.058833,0.111577,0.008531,0.054969,0.026592,-0.302902,0.035123,-0.302902,0.0727,0,-0.23734,1.2762627658908,0.001215,0.044248,0,,-1.154411,,0,,,0,0,0,0,0,0,0,-0.219315,0.138169,-0.068041,0.001082,-0.14191,0.260656,-0.14191,-0.053959
XC11KS-S-US,,20101231,201012,1529.241,1522.222,69.811,69.631,0,235.074,25.233,1133.429,282.466,0,87.982,0,-193.578,0,714.716,-27.354,0,-1.06318,182.075,814.408,142.663,,,-984.902,183.732,1.071,,,0,4.751,869.37,183.732,,1053.102,0.329,-11.842,418.713,174.735,211.69,190.751,469.12,7.019,-47.392
SW3P78-S,,20100430,201004,3739.8,3217.8,53.7,53.7,726.4,1095.6,2500.1,4288.9,505.1,35.6,172.1,1255.2,1827.4,1290.8,1827.4,-103.8,37.6,9.17369,199.2,658.8,187,21.6126094138352,6.1,983.1,93.3,,19.9,,37.6,1315.7,2400.2,99.4,26.8,2499.6,103.8,242,2461.5,355.9,104.9,621.4,718.2,522,590.5
KZNP2B-S-US,,20100930,201009,115.030651,100.844242,16.988256,15.103298,17.99963,55.398409,0.125079,118.975995,13.036125,0,5.420493,0,105.796972,0,105.796972,-5.632811,0,4.41727,23.95074,60.110367,19.240609,0,0.026098,48.730034,5.094969,,,,0,0,75.352225,5.121067,1.767185,80.473292,0.128816,13.090498,13.078824,12.653828,7.972793,19.30748,20.37095,14.18641,42.362284
SV20XL-S-CA,,20101231,201012,0,0.802016,14.2529,3.371095,0,14.344195,0,24.593755,0.506425,0,0.506425,0,24.08733,0,24.08733,-0.252465,0,0.21698,111.010798,10.24956,0,0,,-9.079494,0.024752,0,,,0,0,0,0.024752,0,0.024752,0,-0.862536,0.506425,-0.970191,1.693841,-0.77727,0.777264,-0.80202,13.83777
TWRYQ4-S-CA,72.1224,20100831,201008,0,3.263451,1.366133,1.325708,0.229196,1.734764,0,32.78356,0.620795,0,0.620795,1.892545,30.27022,1.892545,30.27022,0.06933,0,0.33113,91.415459,31.048796,0.079073,0,,-43.884125,,,,,0,0.039693,0,0.202229,0,0.202229,0.030602,-3.427655,2.51334,-2.515333,3.920819,-3.06122,3.061222,-3.26345,1.113969
JXLQ7F-S-US,,20101031,201010,0,2.444395,0,0,0.090904,0.177772,0,0.295693,1.787932,0.7835,0.721417,0.139865,-1.658104,0.923365,-1.632104,0.537163,0,-4.65912,0.355883844,0.017881,0,0,0,-42.666383,0.02769,,,0.696,0,0,0,0.02769,0.687687,0.02769,0.631401,-2.946169,1.927797,-0.487321,0,-2.41671,2.416705,-2.4444,-1.61016
N14PJ8-S-CA,,20101231,201012,34.677257,34.220634,1.738268,0.944628,7.78739,15.141567,0.965327,26.099153,18.366258,7.407458,5.733777,0.460492,7.272352,7.86795,7.272352,0.626967,0,0.14867,48.914661,9.992259,5.286834,0,0,-10.938791,2.058048,0.1258,,,0,2.058705,25.745868,2.058048,0,27.803916,1.0611,-0.215831,18.82675,1.865219,2.561508,2.51467,6.416718,0.45662,-3.224691
S9Y5LH-S,,20101231,201012,315.358,254.314,24.128,23.828,1.45,31.686,163.711,539.805,51.571,3.528,3.598,559.15,-71.869,562.678,-71.869,-0.705,11.442,,,271.881,1.683,,0.313,-84.254,29.1,85.308,,,11.442,26.185,164.331,29.413,0.028,193.744,59.598,3.482,611.674,37.15,15.23,90.457,60.57,61.044,-19.885
R2TWR0-S-ID,,20101231,201012,2751793,1812116,2082118,2082118,784937,3312012,354784,8523960,1318683,71873,320010,220194,6577749,292067,6577749,,0,371.77127,17693,3122004,437269,0,,164680,327811,354784,,,0,1659943,952659,380244,,1332903,381180,348847,1946199,-106173,1047384,1319921,479213,939677,1993329
JWKTDH-S-CA,,20101130,201011,93.762,89.232,90.287,9.582,11.568,131.304,5.261,149.759,22.854,0,12.324,0,126.183,0,126.183,-3.981,0,0.92165,136.90973,12.669,26.163,0,1.625,-32.906,4.771,0,,,0,0,24.508,6.396,27.402,30.904,0,5.59,23.576,11.42,7.541,10.926,58.328,4.53,108.45
G13J6X-S-US,,20101231,201012,28.520084,31.684619,2.330111,2.330111,0.182924,4.633605,18.223201,26.082169,6.781684,1.60471,1.609488,5.40779,13.638897,7.0125,13.638897,0.51871,0,2.96869,4.5942608781,2.641731,1.590022,0,2.276999,-30.022101,1.776928,7.044864,,,0,8.253587,10.820739,4.076928,2.566366,14.897667,3.306085,10.593292,12.443272,1.854262,0.71941,0.9124,16.786952,-3.16453,-2.148079
FWFKRW-S-US,,20100131,201001,0.668706,0.68014,0.008884,0.008884,0.025967,0.067755,0,0.934546,1.725578,0,1.205104,0,-0.791032,0,-0.791032,,,-0.00525,150.671184,0.251515,0.000419,,,-4.17148,,,,,,,0.367451,0,0,0.367451,0,-0.011434,1.725578,,,-0.01143,0.312689,-0.01143,-1.657823
PJW76P-S-US,325.315,20101231,201012,29.968537,22.082619,,,,,4.687349,503.915288,,0,,30.454832,48.897645,30.454832,48.897645,0.59004,0,17.41751,2.807385,0.875784,,,,9.711385,,4.687349,,,0,28.632996,,0.361204,,,1.531163,4.95466,455.017643,9.180768,0.780345,,,,
NB78KJ-S-US,,20101231,201012,0,0.171108,0.078861,,0,0.078861,0.135169,1.668096,0.235487,0.121881,0.017542,0,1.431609,0.121881,1.432609,-0.009214,0,0.01927,74.291499,1.454066,0,0,,-8.309094,,0,,,0,0,0,0.011613,0,0.011613,0.067289,-0.238312,0.235487,0.899789,1.464439,-0.1595,0.159495,-0.17111,-0.156626
TSJQK2-S-US,,20101231,201012,0.083321,3.533392,0.000018,,0.187299,0.202696,3.417537,3.652161,7.095011,1.9,2.95259,0,-3.4431,1.9,-3.44285,0.707969,0,-0.66701,5.161984,0.031928,0.015379,0,,-19.368023,0.009149,0,,1900,0,0,0.578481,0.256333,0,0.834814,0.019026,-3.470035,7.095011,-0.565334,0.215265,-3.19374,2.698578,-3.45007,-6.892315
S5GWVQ-S-CA,,20100228,201002,0,0.71326610536275,0.22455431225,0.2241558421,0,0.5725878652,0,0.57392913475,0.35092114035,0,0.35092114035,0,0.2230079944,0,0.2230079944,-0.40432156450913,0,0.00465,47.963671,0.00134126955,0.3145736868,,0,-24.7961907452,0.03806179362404,0,,,0,0,,0.03806179362404,0,,0,-0.7041235916265,0.35092114035,-2.06316662250675,0,-0.67521,0.06039487045232,-0.71327,0.22166672485
PRGN2J-S-US,0.788057,20100930,201009,0,4.776174,0.002871,,,0.027738,0,0.050657,4.313996,1.130043,1.664296,0,-4.263339,1.130043,-4.263339,0.778193,0,-0.08009,53.229325,0.022919,0,0,0.461954,-53.517162,0.021,0,,1.43,0,0,0,0.482954,0.583653,0.482954,0.891408,-5.243147,4.313996,-1.240928,0,-4.29322,4.29322,-4.77617,-4.286258
GZKZD5-S-US,19.6751,20101231,201012,0.686,16.952,29.495,0.429,0.174,31.051,0,31.459,6.535,0,1.723,0,11.579438,0,24.924,-2.551,0,20.88854,0.55434412559,0.408,0.66,0,0,-241.821,0.457,0,,,0,0,0.418,0.457,6.414,0.875,0.043,-16.021,6.535,-16.044,0.008,-15.809,16.077,-16.266,24.516
WB6TM7-S-CA,,20100331,201003,8.94884,8.849128,1.038854,0.939405,1.07428,3.659098,0.091294,5.031096,4.356634,2.407728,1.830954,0.733865,-0.059403,3.141593,-0.059403,-0.511868,0,-0.00929,6.395999,1.26697,1.223974,0,0.186291,-0.204141,0.05529,0,,,0,0,7.338682,0.241581,0,7.580263,0.029239,-0.114167,5.090499,-0.028105,0.220607,0.34129,0.963877,0.09971,-0.69753599999999
R84ZGT-S-US,5.66377,20100930,201009,0,0.68800781409282,0.64599600331432,0.64599600331432,0,0.71942876638884,0,6.7846576010138,0.51864600087732,0,0.51864600087732,0,5.7357196471219,0,5.7357196471219,0.0645344788839,0,0.1672,34.304195,6.06522883462494,0.06888044061022,0,,-12.5682039284496,0.02262948468284,,,,0,0,0,0.02262948468284,0,0.02262948468284,0.00017581708826,-0.59589503182855,1.04893795389189,-0.47798709654356,0.32924487912343,-0.66538,0.258943023295,-0.68801,0.20078276551152
LZ9WB2-S-CA,,20101231,201012,8078,5485,752,,425,4597,4109,48800,5659,3051,2241,21517,15358,24568,15747,-256,1109,22.73417,675.547,36244,2643,,58,4258,1296,3570,43,,1087,748,3114,1354,0,4468,753,1256,32285,3023,5036,3947,,2593,-1062
M638LJ-S-CA,,20100228,201002,3.581478,5.85321,5.026609,5.026609,0,6.165847,0.047532,6.93424,10.634137,2.174733,2.227935,0,-4.613502,2.174733,-4.613502,1.755629,0,-0.3241,14.234727,0.170499,1.07358,,,-19.03901,,0,,,0,0.030684,2.558307,0.187298,0.175463,2.745605,0.17517,-2.340299,11.547742,-0.272112,0.13831,-2.08443,3.107605,-2.27173,-4.46829
BMJP5F-S-US,46.8638,20101231,201012,262.277,263.705,18.657,17.595,48.1,79.611,35.855,153.537,58.926,6.257,31.66,18.06,72.804,24.317,72.804,-15.412,0,2.39256,30.429376,33.14,6.849,0,8.87,-81.437,3.4,17.137,,,0,1,178.114,12.304,0,190.418,0.471,-13.926,80.733,-1.709,13.08,10.876,67.385,-1.428,20.685
JYQW9F-S-CA,2.39428,20101231,201012,1.353016,1.327531,0.037264,0.037264,0,0.166283,0,0.473666,0.457759,0.099478,0.232346,0,-0.036485,0.099478,-0.036485,0.054038,0,-0.00237,15.379627,0.004813,0.129019,0,0,-3.381045,0.009265,0,,,0,0,,0.074054,0,,0.017285,-0.024064,0.510151,0.105028,0.147099,0.09953,1.253477,0.02548,-0.291476
WRTFQX-S-CA,489.856,20101231,201012,89.383,80.834,22.806,17.777,14.49,46.252,0,155.145,15.517,1.262,12.938,13.777,123.456,15.039,123.456,-0.568,2.013,1.22021,101.176159,74.771,6.855,50,0,3.432,14.128,0,,,2.013,1.589,62.784,14.128,0,76.912,1.598,3.735,30.949,20.547,23.62,22.677,3.922,8.549,30.735
GL8WPN-S,,20100630,201006,228.124,199.946,13.194,,30.169,136.582,145.681,307.363,94.448,1.068,17.183,184.806,2.189,185.874,2.19,-18.136,0,,,20.532,56.646,,6.452,-96.596,5.6,129.275,0.125,,0,6.289,114.655,12.052,8.729,126.707,15.144,5.965,305.173,8.202,10.437,40.23,73.239,28.178,42.134
FYWDD1-S-US,312.698,20101231,201012,14.996229,13.247224,,,,,0,300.294009,,25.02396,,6,23.005984,31.02396,29.287984,-0.400547,0.32606,8.73478,2.633836,9.239396,,0,,-5.32527,,0,,,0.32606,2,,0.355535,,,0.11975,0.933048,271.006025,3.64451,7.213039,,,,
RPTTVL-S-US,57167.1,20101231,201012,14354,11077,1670,1670,1318,6223,4325,59090,3897,491,1587,17935,22522,18426,22522,733,1284,50.83973,442.99999557,40344,2365,97,24,1496,1762,3858,64,216,1284,1647,8589,1786,,10375,835,1317,36437,4511,4817,5063,,3277,2326
XQ927B-S-CA,,20101231,201012,0,0.747966,0.657113,0.198521,0,0.743862,0,4.018123,0.073503,0,0.073503,0,3.94462,0,3.94462,-0.066055,0,0.0817,48.281452,1.695679,0.079734,0,0,-8.55313,0.001163,0,,,0,0,0,0.001163,0,0.001163,0,-0.857889,0.073503,-0.481727,0.75373,-0.74681,0.744177,-0.74797,0.670359
BS0QBX-S-US,8.45666,20101231,201012,1.557357,5.69319,0.641441,0.641441,0.818304,1.996265,5.391567,9.020513,1.019597,0,0.758578,0,7.406263,0,7.406263,-0.090859,0,1.35287,5.47448227372,1.375484,0.320896,0,0.905706,-40.857148,0.256073,0,,,0,0,0.15347,1.161779,1.25806,1.315249,0.050851,-5.034593,1.61425,-2.700716,0,-2.97405,4.377941,-4.13583,0.976668
M89DJG-S-US,,20101231,201012,14.197,28.144,,,,,0,250.104,,0,,5.155,3.666,5.155,7.545,,0.201,1.83013,2.003131,7.735,,0,,-7.613,,0,,,0.001,1,,0.54,,,0.132,-14.754,242.559,4.516,0.052,,,,
KN9KMZ-S-CA,12.8897,20100930,201009,2.879913,2.755751,0.04921,0.023644,0.256082,1.077286,0.067863,1.628192,0.775264,0.248354,0.52691,0,0.852927,0.248354,0.852928,-0.031338,0,0.04592,18.575655,0.032943,0.595628,0,,-22.728635,,0,,,0,0,1.328934,0.008493,0.178239,1.337427,0.143143,0.078457,0.775264,0.105819,0.101871,0.13265,1.418324,0.12416,0.302022
C4CVZD-S-CA,,20101231,201012,13.187,9.107,3.876,3.876,0,,0,131.576,,13.873,,64.873,49.96,78.746,49.96,0.481,0,0.01374,3636.466424,105.716,21.297,0,,8.392,1.717,0,,,0,2.588,1.172,1.717,,2.889,2.736,4.374,81.616,6.193,31.62,8.533,1.025,6.816,
FYQZZX-S-CA,14.1097,20101031,201010,0,0.414869,0.055669,0.017669,0,0.088453,0,0.742468,0.054861,0,0.054861,0,0.687607,0,0.687607,-0.003228,0,0.08669,7.9320005,0.000669,0.010239,0,0,-2.212607,0.000286,0,,,0,0,,0.000286,0,,0,-0.412828,0.054861,-0.387747,0.283086,-0.41458,0.15101,-0.41487,0.033592
HQ50J4-S-US,,20100630,201006,0,6.00283805207067,0.90057874182468,0.90057874182468,0,1.10666729402908,41.2083000047052,49.5440643673834,4.13306356749635,0.19103185432644,1.96678116030678,1.90937749964711,22.6311579541712,2.10040935397356,22.6311579541712,0.2528806815877,0,0.9869,22.931514,6.35863172258034,0.07340140215498,0,0,-22.9351150425822,,0,,,0,3.13022716347327,3.14064546870722,0.46219390492434,0,3.60283937363156,0.13922644267188,9.71838454596042,10.7702442008187,-5.24987871925335,0.14680339193293,-5.54065,1.76827053379867,-6.00284,-3.02639627346727
M9KWVJ-S-CA,1.44882,20101231,201012,0,2.26247090696677,3.73943384815,,0,3.814960191,0,3.8358347902,0.35888352605,0,0.1293493824,0,3.47695126415,0,3.47695126415,0.02401399609884,0,0.03448,100.846711,0.0208745992,0.0579933886,0,0,-20.9572410705,0.00925580204787,0,,,0,0,0.82446988913821,0.00925580204787,0,0.83372569118609,0,-2.1376226418409,0.35888352605,-1.78924356418222,0,-2.25321,1.42874521578068,-2.26247,3.45607666495
KL8F6Q-S-CA,3.2408,20100331,201003,0,1.143964,0.32036,,0,0.326725,0.328847,0.707927,2.435547,0.613063,0.93332,0,-1.731078,0.613063,-1.731078,0.34026,0,-0.04538,38.144694,0.047069,0.002277,0,0.191974,-16.455636,0.022118,0,,,0,0,0,0.214092,0.202399,0.214092,0.225616,-1.625315,2.439005,-0.258376,0.001313,-0.92987,0.929872,-1.14396,-2.108822
F067FH-S-US,869.811,20101231,201012,714.231,618.795,63.706,63.706,123.182,337.477,88.727,626.89,126.334,4,38.095,145,330.716,149,330.716,-22.164,14.559,15.40799,21.463934,191.625,110.736,33.6633663366337,3.752,227.752,45.719,51.706,0.104,,14.559,267,507.355,49.471,2.405,556.826,28.618,45.155,296.174,75.958,31.192,144.907,61.969,95.436,211.143
DVRBF2-S-US,,20100831,201008,0.02,5.068496,0.00007,0.00007,0,0.05289,0,0.05289,3.083546,0.01395,,0,-3.031686,0.01395,-3.030656,1.078223,0,-37.39885,0.08106360532,0,0,0,0,-12.887787,0,0,,,0,0,0,0,0,0,0.192817,-6.069809,3.083546,-0.08091,0,-5.0485,5.068496,-5.0485,-3.030656
QJJPZP-S-US,0.189111,20101231,201012,0,0.19321381126666,0.03963568660997,0.03963568660997,0,0.07419111357117,0,0.0826508327882,0.08941981583052,0,0.02423791073315,0.39680672268907,-0.40357570573139,0.39680672268907,-0.40357570573139,-0.00048833779899,0,-0.00886,45.569068,0.00845971921702,0.0345554269612,0,0,-2.15561817541388,0.00288148426922,0,,,0,0,0,0.00288148426922,0.00374068695731,0.00288148426922,0.05535012842215,-0.23307402004075,0.48622653851959,-0.22325192558262,0,-0.19033,0.19033232699744,-0.19321,-0.01522870225934
FCHT1H-S-US,5.00833,20100630,201006,0.206059,5.43664,0.63298,0.63298,0,1.106854,0.310673,2.872298,1.026084,0.210398,0.66104,0.041971,1.803694,0.252369,1.804243,-0.565693,0,0.06966,25.891768,1.279028,0.144468,0,0.047011,-20.56904,0.188821,,,0.195,0,0,0.38258,0.235832,0.005508,0.618412,0.206985,-5.331918,1.068055,-2.691725,0.512038,-4.99475,4.818228,-5.23058,0.08077
PKSNFC-S-US,16035.1,20101231,201012,4438,4586,1154,41,,,0,12411,,192,,5285,6303,5477,6303,41,26,9.32948,675.6,0,45,,,-965,,,,,20,1185,3517,592,,4109,363,-130,5888,520,309,807,108,215,
WPK8Y2-S-US,,20101231,201012,4952,4849.659,421.42,421.42,23.868,1120.077,373.924,2943.732,651.89,38.626,304.176,793.95,819.532,832.576,819.532,-129.962,20.845,14.93687,54.866397,1404.585,618.914,,10.617,821.187,178.9,337.65,7.499,,20.845,211.124,4657.157,192.502,0,4849.659,59.015,3.985,2124.2,184.872,194.597,294.843,0,102.341,468.187
H7CRJ2-S-US,,20101231,201012,21.343,29.24,,,,,0,409.026,,10.028,,71.872,1.019,81.9,10.269,7.604,0.232,0.56908,1.790599,5.101,,0,,-2.867,,0,,,,13.492,,0.459,,,3.124,-13.814,398.757,5.069,0.112,,,,
VKDC66-S-US,11.8943,20101231,201012,0.173035,0.703726,0.000372,0.000372,0,0.018243,0,0.192339,0.556039,0,0.141664,0,-0.77114,0,-0.77064,0.0375,0,-0.03381,22.805058,0.173146,0.017871,,0.048521,-28.731309,0.048521,0,,,0,0,0,0.048521,0,0.048521,0.027929,-0.923476,0.962979,-0.425219,0,-0.48217,0.655205,-0.53069,-0.537796
CB89YM-S-US,624.161,20101231,201012,44.607,51.593,0.443,0.443,3.651,12.537,88.454,139.611,7.481,0.011,4.547,17.945,113.437,17.956,113.437,-1.641,4.37,5.96378,19.021,37.395,6.605,0,1.388,-113.723,4.342,77.415,,,0,31.676,34.213,4.759,,38.972,3.431,-12.893,26.174,-7.871,6.493,-2.227,12.621,-6.986,5.056
HBXTFC-S-CA,,20101231,201012,4.70604384859454,6.78500555315205,1.4703516002,,0,2.08792594185,0,22.52890224375,3.3702203367,2.2981574406,1.02469460695,0,18.66201191645,2.2981574406,18.66201191645,-0.4386998844664,0,0.09738,191.638452,17.44533121205,0.5634432706,0,,-23.85101120045,1.60780265139149,0,,,0,3.32672230849417,4.10850591358297,1.60780265139149,0,5.71630856497446,0.24456494714439,-2.43155049320769,3.8668903273,-0.76204421153821,4.19874637846327,-0.47116,1.06869698817759,-2.07896,-1.28229439485
QVQ8VV-S-US,,20101231,201012,3628.466,3512.28,305.256,305.256,58.974,464.874,1052.175,2479.123,651.961,95.284,76.919,1301.543,-91.249,1396.827,-91.249,9.182,0,-912490,0.0001,815.998,30.399,,5.826,-815.252,129.57,448.722,,,0,196.781,3125.611,135.396,0,3261.007,86.892,21.636,2557.049,225.534,60.476,251.582,251.273,116.186,-187.087
QJHGMJ-S-US,,20100531,201005,736.408,667.385,376.571,376.571,0,570.113,685.241,1372.044,455.079,2.646,12.085,224.143,625.169,226.789,625.169,52.8,0,3.858,162.045,54.671,122.64,,9.472,53.742,37.212,525.576,,,0,3.719,283.882,46.684,90.268,330.566,15.526,13.024,746.875,153.039,18.991,115.707,336.819,69.023,115.034
T6D1D0-S-CA,6.31669,20101231,201012,1.366979,2.528445,0.000071,0.000071,0,0.072359,0,0.834934,1.363917,0.2,1.163917,0,-1.606194,0.2,-1.606194,-0.206344,0,-0.4042,3.9737877,0.372921,0.056551,0,0,-15.253608,0.440783,0,,,0,0,1.157571,0.440783,0,1.598354,0.052809,-1.776461,2.441128,-0.97329,0.111809,-0.72069,0.855091,-1.16147,-1.291558
BBB7SK-S-US,,20100331,201003,3585.262,3373.633,137.698,15.265,39.081,1099.013,592.884,1782.617,672.895,44.137,347.068,508.01,587.456,552.147,587.456,-87.58,0,10.43695,56.286196,55.233,870.344,,38.9,229.461,3.678,451.868,,,0,244.137,3224.654,42.578,0,3267.232,55.65,86.088,1189.339,90.473,46.046,254.207,106.401,211.629,426.118
F86BMB-S-CA,,20101231,201012,347.688961102699,272.571319020846,86.21801685,86.21801685,88.11588835,236.34859535,63.50119055,362.30168205,71.0280893,10.3697314,60.6583579,0.51570435,267.49058,10.88543575,267.49058,-42.0703292725864,0,2.23298,119.790748,46.2782551,51.70457775,0,3.27547857915054,17.5955542,8.75521003860994,48.4424248,0.23372468373003,,0,0.20909501621621,204.62367894826,12.0306886177605,11.4755052988416,216.65436756602,1.63567924015442,57.9718507521229,91.3879778,45.9586725544396,7.20090275057907,87.14833,55.9169514548256,75.11764,165.32050605
HD1PZ3-S-US,,20101231,201012,113.551,222.216,,,,,6.532,1927.319,,34.628,,119.485,-66.353,154.113,-9.929,80.506,0,-580.80125,0.1142439,45.098,,0,,-210.187,,0,0.961,,0,17.5,,4.46,,,5.622,-112.919,1937.248,32.189,0.75,,,,
N96M5T-S-CA,85.525,20101231,201012,0,0.984749,1.029747,,0,1.156972,,32.918493,0.384952,0,0.384952,0,32.533541,0,32.533541,0.353448,0,0.3936,82.656711,31.627719,0.093589,0,,-11.168185,0.025306,0,,,0,0,0,0.025306,0,0.025306,0.003872,-0.972275,0.384952,-0.396384,5.586204,-0.95944,0.766741,-0.98475,0.77202
NXQ488-S-US,273.521,20101231,201012,252.936,252.752,32.338,,0,110.754,327.034,488.467,114.98,0,8.33,0,-15.416,0,358.338,2.23,0,-5.01431,3.0744,34.975,26.843,,33.75,-52.247,18.266,224.92,,,0,10.546,115.886,52.016,25.192,167.902,0.688,-5.325,130.129,61.624,68.596,52.2,84.85,0.184,-4.226
HSN2HG-S-CA,,20101231,201012,215.890794,145.056308,41.247259,41.247259,8.0598,97.453748,0.397008,273.479428,47.090566,0.096338,29.812977,0.019843,222.785244,0.116181,222.785244,-15.364818,0,3.69039,60.368976,173.459227,46.284797,5.20833333333333,,37.280817,,0,,,0,0.172061,114.864427,13.531774,0,128.396201,0.132617,54.353179,50.694184,60.034262,80.848007,84.36626,16.660107,70.83449,50.363182
JTC6K3-S-HK,,20100331,201003,7.683391529882,9.381384121242,4.679651968533,4.398305579669,0,5.54470669194,1.967085974211,7.710088626467,0.490390637117,0.069648242356,0.016354648003,0,7.20929802556,0.069648242356,7.20929802556,-0.122385185894,0,,,0.005473665153,0.756609805922,,0.233794121933,-24.309973414786,0.004307346534,0.606946531147,,,0,0,7.173810814976,0.238101468467,,7.411912283443,0.004806266982,-1.533049491251,0.490390637117,-0.392550608486,0.00093131817,-1.4599,0.425695556915,-1.698,5.054316054823
WRPSSH-S-US,7.12998,20101231,201012,0.079227,0.375207,0.007429,0.007429,0,0.035755,0,0.051735,0.418109,0,0.418109,0.183178,-0.549552,0.183178,-0.549552,0.116782,0,-11.97723,0.04588307475,0.01598,0.022359,0,0.074507,-4.464508,0.013797,0,,,0,0,0,0.088304,0.058738,0.088304,0.067711,-0.426198,0.601287,-0.139127,0.001222,-0.20768,0.286903,-0.29598,-0.382354
GV44HT-S-CA,151.466,20101231,201012,85.585,73.976,2.994,2.994,5.402,52.197,4.793,302.734,30.638,20.541,10.097,18.952,253.144,39.493,253.144,-14.193,0,4.75627,53.223234,238.671,41.25,0,0.298,10.045,8.734,0,,,0,11.858,50.191,9.032,0,59.223,1.728,5.596,49.59,5.924,29.314,20.641,14.753,11.609,21.559
KW9G9J-S-US,11.1259,20101231,201012,74.38818,50.192947,3.692086,,25.700831,91.934357,29.048766,131.750941,12.807834,3.781119,5.333502,0,117.937174,3.781119,117.937174,-16.27263,0,2.71716,43.404557,6.372487,62.012756,0,0.913633,85.017024,0.591562,0,,,0,0,42.600252,1.505195,0,44.105447,0.168258,23.414347,13.813767,7.785487,9.354508,25.70042,6.0875,24.19523,79.126523
S6KVML-S-US,419.659,20101231,201012,48.77,39.407,,,,,7.342,909.052,,64.453,,16.662,94.403,81.115,94.403,-3.895,3.402,9.07721,10.4,17.202,,49.3243243243243,,91.567,,4.074,,,3.402,13.326,,2.066,,,1.459,6.981,814.649,11.435,2.294,,,,
NZT434-S-CA,,20101231,201012,1142.0810986718,1076.65083899149,163.35506635,93.8065219,23.95590785,376.71358165,51.81387925,660.3956884,366.69560235,131.8235709,60.20028525,233.9926512,-3.83648265,365.8162221,-3.83648265,5.95972297451731,0,-0.06941,55.274,180.69425885,177.6367978,,15.6007542640925,-279.56044655,56.376342475675,40.3759741,1.29288211126616,,0,31.3951531737448,862.810498934353,71.9770967397676,0,934.787595674121,33.794080724324,18.9936556602314,664.23217105,92.6836834934353,15.1423932679535,137.40736,141.863243317373,65.43026,10.0179793
KZQW8D-S-US,,20101231,201012,14.999181,14.520012,1.067437,1.067437,4.302171,8.235246,0.109958,8.616582,4.302491,1.776388,0.465875,0,4.314091,1.776388,4.314091,-0.804585,0,0.05914,72.951185,0.260024,2.745707,0,0.005754,-13.991573,0.071593,0,,,0,0,9.078793,0.077347,0.311088,9.15614,0.090883,0.365577,4.302491,0.064487,0.248029,0.55652,4.685222,0.47917,3.932755
